prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain,rank,chkpt_id
"wiki: An important relationship between an object's astronomical (geometric) albedo, absolute magnitude and diameter is given by:  where  is the astronomical albedo,  is the diameter in kilometers, and  is the absolute magnitude.",1.0,128,1773650671.4499345,2026-03-16T09:44:31.449936,0.7202712297439575,0.12207603454589844,mamba2-2.7b,2700000000,wiki,103,5
fiction: Which of the following is an observation about grasshoppers that a science class could have made on their nature walk? (Answer: B),1.0,128,1773650677.3465755,2026-03-16T09:44:37.346577,0.7539082765579224,0.1698462963104248,mamba2-2.7b,2700000000,fiction,104,5
"wiki: Different types of clouds exhibit different reflectivity, theoretically ranging in albedo from a minimum of near 0 to a maximum approaching 0.8.",1.3,128,1773650683.217828,2026-03-16T09:44:43.217830,0.5245976448059082,0.2087201178073883,mamba2-2.7b,2700000000,wiki,105,5
news: Were you familiar with McLaren's work before this project?,0.7,128,1773650689.0781035,2026-03-16T09:44:49.078105,0.7751150131225586,0.1284860223531723,mamba2-2.7b,2700000000,news,106,5
"wiki: The three GOP lieutenant governors are Steve Windom (1999–2003), Kay Ivey (2011–2017), and Will Ainsworth (2019–present).",1.0,128,1773650694.953768,2026-03-16T09:44:54.953770,0.924859881401062,0.12059830874204636,mamba2-2.7b,2700000000,wiki,107,5
news: We had our first workshop four years ago.,1.3,128,1773650700.828843,2026-03-16T09:45:00.828844,0.38550662994384766,0.1708119809627533,mamba2-2.7b,2700000000,news,108,5
"code: Explain what this code does:
def function_2(x): return x * 2",1.3,128,1773650706.701948,2026-03-16T09:45:06.701949,0.6170523166656494,0.18850989639759064,mamba2-2.7b,2700000000,code,109,5
"news: Photo by Paul Kolnik, Courtesy New York City Ballet.",0.7,128,1773650712.5838797,2026-03-16T09:45:12.583881,0.7874789834022522,0.1445889174938202,mamba2-2.7b,2700000000,news,110,5
"code: Explain what this code does:
def function_92(x): return x * 2",1.0,128,1773650718.4513366,2026-03-16T09:45:18.451338,0.815315842628479,0.1275312453508377,mamba2-2.7b,2700000000,code,111,5
wiki: A long tradition of Spanish anarchism led to anarchists playing a pivotal role in the war.,0.7,128,1773650724.3266308,2026-03-16T09:45:24.326633,0.7579097747802734,0.15509149432182312,mamba2-2.7b,2700000000,wiki,112,5
"fiction: Two students are asked to make a chart on the electromagnetic spectrum. Reading left to right, one student's chart shows the spectrum from gamma rays to radio waves, while the other student's chart shows the opposite. If the teacher says that both charts are correct, then (Answer: B)",1.3,128,1773650730.226548,2026-03-16T09:45:30.226549,0.4642307162284851,0.20187334716320038,mamba2-2.7b,2700000000,fiction,113,5
"wiki: An important relationship between an object's astronomical (geometric) albedo, absolute magnitude and diameter is given by:  where  is the astronomical albedo,  is the diameter in kilometers, and  is the absolute magnitude.",1.3,128,1773650736.1386936,2026-03-16T09:45:36.138695,0.4411776661872864,0.20852045714855194,mamba2-2.7b,2700000000,wiki,114,5
wiki: The judiciary is responsible for interpreting the Constitution of Alabama and applying the law in state criminal and civil cases.,0.7,128,1773650742.0420718,2026-03-16T09:45:42.042073,0.8326184749603271,0.13813084363937378,mamba2-2.7b,2700000000,wiki,115,5
"news: The team will be responsible for the day-to-day artistic needs of the company including scheduling, casting and conducting rehearsals.",1.0,128,1773650747.95345,2026-03-16T09:45:47.953451,0.7700295448303223,0.1703048050403595,mamba2-2.7b,2700000000,news,116,5
"wiki: Alabama's constitution has been amended more than 700 times, and almost one-third of the amendments are local in nature, applying to only one county or city.",1.0,128,1773650753.863813,2026-03-16T09:45:53.863815,0.7152530550956726,0.14629195630550385,mamba2-2.7b,2700000000,wiki,117,5
"news: If I can't describe what I want with words, I have to show them.""",1.0,128,1773650759.7666125,2026-03-16T09:45:59.766614,0.7081143856048584,0.16881033778190613,mamba2-2.7b,2700000000,news,118,5
"news: It's part of my individuality,'"" he said.",1.3,128,1773650765.6395285,2026-03-16T09:46:05.639530,0.42638882994651794,0.1797812283039093,mamba2-2.7b,2700000000,news,119,5
wiki: This had caused decades of underinvestment in such areas.,0.7,128,1773650771.6200688,2026-03-16T09:46:11.620070,0.7066952586174011,0.1493733525276184,mamba2-2.7b,2700000000,wiki,120,6
"news: Data processing policies Companies need to do data process flow mapping to see what data is being collected, how it's being processed, and who is receiving processed copies, Rickard said.",0.7,21,1773650772.575171,2026-03-16T09:46:12.575172,0.6770003437995911,0.10468629747629166,mamba2-2.7b,2700000000,news,121,6
