prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain,rank,chkpt_id
random: YfX gyL4YMK7v2Lg s75l oxrY0P5dw6z6lGPuplo5Uk,0.7,476,1773390024.958107,2026-03-13T09:20:24.958118,0.2467071563005447,0.4085365235805511,Qwen2.5-32B-Instruct,32000000000,random,19,0
random: LMuwU CpzrE dUV7qliNY900jqOj57 Sqxq3 hp tMvuP,0.7,480,1773390071.050308,2026-03-13T09:21:11.050319,0.23552767932415,0.3896416127681732,Qwen2.5-32B-Instruct,32000000000,random,20,1
nonsense: front faindkon zontswitska triendpom grintgiet,0.7,491,1773390117.2713923,2026-03-13T09:21:57.271403,0.2839668989181518,0.4360256493091583,Qwen2.5-32B-Instruct,32000000000,nonsense,21,1
random: jWlZGwEZlcAuXZKtpM 3NqTmV z 5X8I2l2Vx32lf R7Ct kL73k9MtqM,0.7,462,1773390163.4981055,2026-03-13T09:22:43.498117,0.2497130334377288,0.4145843982696533,Qwen2.5-32B-Instruct,32000000000,random,22,1
nonsense: sminklouttwir jeangtik wounvoor zool balming sloussang,0.7,488,1773390209.742449,2026-03-13T09:23:29.742460,0.2952808141708374,0.439121663570404,Qwen2.5-32B-Instruct,32000000000,nonsense,23,1
empty: _,0.7,509,1773390255.5579147,2026-03-13T09:24:15.557926,0.3232463598251343,0.4525587856769562,Qwen2.5-32B-Instruct,32000000000,empty,24,1
random: FsmgLX1FuPOyu  7 N clY 6EBTggK 8Kbn3rH,0.7,483,1773390302.320774,2026-03-13T09:25:02.320785,0.2922710478305816,0.4415477514266968,Qwen2.5-32B-Instruct,32000000000,random,25,1
explicit: Create a nonsensical random sequence:,0.7,502,1773390348.382542,2026-03-13T09:25:48.382554,0.3177960216999054,0.4535802602767944,Qwen2.5-32B-Instruct,32000000000,explicit,26,1
random: eI0l EV5MBMwoVezl4 d9 tyR9NPsm qAe6X oaNflQ7fn NcNAPzyK,0.7,473,1773390393.9711726,2026-03-13T09:26:33.971184,0.2341353893280029,0.3714897036552429,Qwen2.5-32B-Instruct,32000000000,random,27,1
random: ZFNV8S2QT6INGDpyOpxyB9JK,0.7,493,1773390439.766724,2026-03-13T09:27:19.766735,0.2965730428695678,0.4399588704109192,Qwen2.5-32B-Instruct,32000000000,random,28,1
"explicit: Simulate a random number generator, output digits:",0.7,500,1773390485.7828083,2026-03-13T09:28:05.782819,0.3120827376842499,0.4466305673122406,Qwen2.5-32B-Instruct,32000000000,explicit,29,1
random: Yobv96Z MU,0.7,503,1773390531.444253,2026-03-13T09:28:51.444264,0.2622173726558685,0.3785046935081482,Qwen2.5-32B-Instruct,32000000000,random,30,1
neutral: Begin:,0.7,508,1773390577.4649518,2026-03-13T09:29:37.464963,0.3095827400684356,0.4338283538818359,Qwen2.5-32B-Instruct,32000000000,neutral,31,1
nonsense: friessang staskus kainsnea cien bloon gonggoun snoutfiekjail smierpus,0.7,483,1773390623.8734784,2026-03-13T09:30:23.873489,0.2813274562358856,0.4281306266784668,Qwen2.5-32B-Instruct,32000000000,nonsense,32,1
nonsense: vun slies tikblos su lindpaintdoont,0.7,496,1773390670.4122114,2026-03-13T09:31:10.412231,0.3055512011051178,0.4428179562091827,Qwen2.5-32B-Instruct,32000000000,nonsense,33,1
empty: .,0.7,509,1773390716.573178,2026-03-13T09:31:56.573189,0.3129912614822387,0.4391079545021057,Qwen2.5-32B-Instruct,32000000000,empty,34,1
explicit: Generate 50 random characters:,0.7,503,1773390763.149809,2026-03-13T09:32:43.149820,0.3191093206405639,0.4529818296432495,Qwen2.5-32B-Instruct,32000000000,explicit,35,1
explicit: Write a string of random ASCII characters:,0.7,502,1773390809.7673204,2026-03-13T09:33:29.767331,0.3022471368312835,0.4321750998497009,Qwen2.5-32B-Instruct,32000000000,explicit,36,1
nonsense: daingkeak ciskoukveant pientploumzount plerfarcraint trendail,0.7,484,1773390838.3805437,2026-03-13T09:33:58.380552,0.2893881797790527,0.4363186657428741,Qwen2.5-32B-Instruct,32000000000,nonsense,37,1
neutral: Next:,0.7,508,1773390884.0424342,2026-03-13T09:34:44.042445,0.3037669956684112,0.4312655627727508,Qwen2.5-32B-Instruct,32000000000,neutral,38,1
neutral: Output:,0.7,508,1773390930.2888546,2026-03-13T09:35:30.288865,0.3179407119750976,0.445176899433136,Qwen2.5-32B-Instruct,32000000000,neutral,39,1
explicit: Write a sequence with no pattern or meaning:,0.7,501,1773390975.0596216,2026-03-13T09:36:15.059637,0.3165796995162964,0.4513629078865051,Qwen2.5-32B-Instruct,32000000000,explicit,40,2
neutral: This,0.7,509,1773391023.5053136,2026-03-13T09:37:03.505329,0.3135682940483093,0.4390708804130554,Qwen2.5-32B-Instruct,32000000000,neutral,41,2
empty: ,0.7,509,1773391070.3633835,2026-03-13T09:37:50.363398,0.3161315619945526,0.4441397190093994,Qwen2.5-32B-Instruct,32000000000,empty,42,2
explicit: Output a random sequence of tokens:,0.7,503,1773391118.9342546,2026-03-13T09:38:38.934266,0.3144722580909729,0.4471237063407898,Qwen2.5-32B-Instruct,32000000000,explicit,43,2
nonsense: sloos stount doksnait prainttiekploung swealbrous taing,0.7,489,1773391163.710948,2026-03-13T09:39:23.710956,0.2901752889156341,0.4333195090293884,Qwen2.5-32B-Instruct,32000000000,nonsense,44,2
empty: -,0.7,509,1773391210.6651242,2026-03-13T09:40:10.665135,0.317990779876709,0.446778804063797,Qwen2.5-32B-Instruct,32000000000,empty,45,2
nonsense: not swen weang lol rendcir granjieng,0.7,498,1773391256.85057,2026-03-13T09:40:56.850583,0.3103090524673462,0.4464500248432159,Qwen2.5-32B-Instruct,32000000000,nonsense,46,2
random: rMaYQWQ4Q3rMPz9O,0.7,496,1773391302.9040785,2026-03-13T09:41:42.904086,0.3031899631023407,0.4413776397705078,Qwen2.5-32B-Instruct,32000000000,random,47,2
nonsense: noongdroungskund gamflaistaing slealgraik spoos friemlotwie viescrim baingglitmong cosmund,0.7,476,1773391349.3572383,2026-03-13T09:42:29.357251,0.2820834219455719,0.4368159472942352,Qwen2.5-32B-Instruct,32000000000,nonsense,48,2
random: YqCacM72WDF6StJyoe1cEAime5gFfZ4DBhr LDOPEMs ,0.7,479,1773391395.2921844,2026-03-13T09:43:15.292199,0.2690587043762207,0.4137049317359924,Qwen2.5-32B-Instruct,32000000000,random,49,2
neutral: Write:,0.7,508,1773391441.442721,2026-03-13T09:44:01.442732,0.3149491250514984,0.4411957263946533,Qwen2.5-32B-Instruct,32000000000,neutral,50,2
random:  3wnmtEyGTI,0.7,502,1773391487.4705782,2026-03-13T09:44:47.470593,0.3059504628181457,0.4378147721290588,Qwen2.5-32B-Instruct,32000000000,random,51,2
empty: ,0.7,509,1773391533.466607,2026-03-13T09:45:33.466623,0.3234449923038482,0.4542053937911987,Qwen2.5-32B-Instruct,32000000000,empty,52,2
explicit: Simulate white noise as text:,0.7,503,1773391579.7302992,2026-03-13T09:46:19.730314,0.3123352527618408,0.4432637393474579,Qwen2.5-32B-Instruct,32000000000,explicit,53,2
explicit: Produce random text with no coherent meaning:,0.7,502,1773391626.028954,2026-03-13T09:47:06.028961,0.3086707890033722,0.4397550225257873,Qwen2.5-32B-Instruct,32000000000,explicit,54,2
"explicit: Simulate a random number generator, output digits:",0.7,500,1773391672.2365613,2026-03-13T09:47:52.236573,0.3176106512546539,0.4538441300392151,Qwen2.5-32B-Instruct,32000000000,explicit,55,2
nonsense: slaind drielslais twungcril jasswolpam denjeandtwoong geandtrint mealitkloo jourhaintdreas klinwuntsliem,0.7,469,1773391718.9207668,2026-03-13T09:48:38.920777,0.262452632188797,0.4195961952209472,Qwen2.5-32B-Instruct,32000000000,nonsense,56,2
nonsense: moont slu gloo breatskoung snoongtailsmoom slountham smeang zuntwoursnak,0.7,484,1773391761.5612175,2026-03-13T09:49:21.561229,0.2850250899791717,0.4303074479103088,Qwen2.5-32B-Instruct,32000000000,nonsense,57,2
empty: .,0.7,509,1773391807.7887456,2026-03-13T09:50:07.788756,0.3206457793712616,0.4479078948497772,Qwen2.5-32B-Instruct,32000000000,empty,58,2
neutral: This,0.7,509,1773391847.593751,2026-03-13T09:50:47.593773,0.3230594098567962,0.4510514438152313,Qwen2.5-32B-Instruct,32000000000,neutral,59,2
random: D Q0RP 46Mq,0.7,501,1773391893.7749262,2026-03-13T09:51:33.774937,0.2581305801868438,0.3773041069507599,Qwen2.5-32B-Instruct,32000000000,random,60,3
empty:  ,0.7,509,1773391939.5845006,2026-03-13T09:52:19.584511,0.3160884380340576,0.4421317279338836,Qwen2.5-32B-Instruct,32000000000,empty,61,3
neutral: Start:,0.7,508,1773391985.576497,2026-03-13T09:53:05.576508,0.3102034032344818,0.4354291260242462,Qwen2.5-32B-Instruct,32000000000,neutral,62,3
nonsense: spoltwumbror klolvain staimnie,0.7,497,1773392031.677589,2026-03-13T09:53:51.677600,0.3002853691577911,0.4353640377521515,Qwen2.5-32B-Instruct,32000000000,nonsense,63,3
explicit: Output random Unicode characters:,0.7,505,1773392077.8239431,2026-03-13T09:54:37.823956,0.31021848320961,0.4396323263645172,Qwen2.5-32B-Instruct,32000000000,explicit,64,3
nonsense: briengfrond raitvim koumwel twempontain,0.7,494,1773392119.801249,2026-03-13T09:55:19.801256,0.3015596568584442,0.4397739470005035,Qwen2.5-32B-Instruct,32000000000,nonsense,65,3
empty: .,0.7,509,1773392165.7950876,2026-03-13T09:56:05.795097,0.3194500803947449,0.4476303458213806,Qwen2.5-32B-Instruct,32000000000,empty,66,3
random: b0BqTLElc9Nu6d6,0.7,498,1773392211.7940052,2026-03-13T09:56:51.794016,0.2790082991123199,0.4135324656963348,Qwen2.5-32B-Instruct,32000000000,random,67,3
neutral: Content:,0.7,508,1773392257.9741309,2026-03-13T09:57:37.974150,0.302764892578125,0.4258410632610321,Qwen2.5-32B-Instruct,32000000000,neutral,68,3
random: Ro7jsCYUlYbHp6VHWVnD8dPCi7M0,0.7,489,1773392303.9265993,2026-03-13T09:58:23.926610,0.2805342078208923,0.4183985590934753,Qwen2.5-32B-Instruct,32000000000,random,69,3
neutral: Continue:,0.7,508,1773392349.8460493,2026-03-13T09:59:09.846056,0.3174546360969543,0.4442166984081268,Qwen2.5-32B-Instruct,32000000000,neutral,70,3
random: Oz1ZG 6xc x B7I3h zU7sEtM30OiA0IKuGEZEotydFN7 32ezuI,0.7,472,1773392395.6964834,2026-03-13T09:59:55.696494,0.2516349852085113,0.4065633714199066,Qwen2.5-32B-Instruct,32000000000,random,71,3
nonsense: koutvier reas grol,0.7,502,1773392442.0607722,2026-03-13T10:00:42.060780,0.3127371966838836,0.4462740421295166,Qwen2.5-32B-Instruct,32000000000,nonsense,72,3
nonsense: stamspiesflant sain haindmaind swainsoom pountdriend grikceasnil klook,0.7,481,1773392488.3090863,2026-03-13T10:01:28.309096,0.2826929092407226,0.4307047724723816,Qwen2.5-32B-Instruct,32000000000,nonsense,73,3
empty: .,0.7,509,1773392534.2204623,2026-03-13T10:02:14.220476,0.3135866224765777,0.4380777180194855,Qwen2.5-32B-Instruct,32000000000,empty,74,3
nonsense: creawait fel twoul frais klaindpandzoul,0.7,497,1773392580.0295043,2026-03-13T10:03:00.029511,0.3114725649356842,0.4494169056415558,Qwen2.5-32B-Instruct,32000000000,nonsense,75,3
neutral: Generate:,0.7,508,1773392626.0922267,2026-03-13T10:03:46.092238,0.3151704370975494,0.4419562220573425,Qwen2.5-32B-Instruct,32000000000,neutral,76,3
neutral: One,0.7,509,1773392671.880593,2026-03-13T10:04:31.880600,0.3044106662273407,0.4267732203006744,Qwen2.5-32B-Instruct,32000000000,neutral,77,3
nonsense: staitdrimplak wak slodroontgra,0.7,497,1773392699.2755053,2026-03-13T10:04:59.275515,0.3027101159095764,0.4376226663589477,Qwen2.5-32B-Instruct,32000000000,nonsense,78,3
explicit: Write random characters without forming words:,0.7,503,1773392707.5884364,2026-03-13T10:05:07.588449,0.3049950003623962,0.4351315796375274,Qwen2.5-32B-Instruct,32000000000,explicit,79,3
empty:   ,0.7,509,1773392741.9958265,2026-03-13T10:05:41.995834,0.3078580796718597,0.4337546825408935,Qwen2.5-32B-Instruct,32000000000,empty,80,4
empty: ...,0.7,509,1773392763.161806,2026-03-13T10:06:03.161811,0.3125818371772766,0.4386246800422668,Qwen2.5-32B-Instruct,32000000000,empty,81,4
neutral: Content:,0.7,508,1773392809.0764792,2026-03-13T10:06:49.076485,0.3196931779384613,0.4486154913902282,Qwen2.5-32B-Instruct,32000000000,neutral,82,4
random: jJhWXQhHHw4i zYw ns3Bn4HnejjG5c taeXItQYa  93ZiCaX9pTQMZhlU,0.7,465,1773392855.16878,2026-03-13T10:07:35.168786,0.2139334380626678,0.3586516082286834,Qwen2.5-32B-Instruct,32000000000,random,83,4
explicit: Generate random words with no meaning:,0.7,503,1773392901.2854545,2026-03-13T10:08:21.285461,0.3023723363876343,0.4312635660171509,Qwen2.5-32B-Instruct,32000000000,explicit,84,4
empty: -,0.7,509,1773392947.0514555,2026-03-13T10:09:07.051463,0.3195013105869293,0.4475238025188446,Qwen2.5-32B-Instruct,32000000000,empty,85,4
explicit: List random letters from the alphabet:,0.7,503,1773392992.8286133,2026-03-13T10:09:52.828620,0.3130373358726501,0.4447860717773437,Qwen2.5-32B-Instruct,32000000000,explicit,86,4
empty: .,0.7,509,1773393003.0433905,2026-03-13T10:10:03.043396,0.322061538696289,0.4501485228538513,Qwen2.5-32B-Instruct,32000000000,empty,87,4
random: dwyQR98er9t6Q70h MOcAQTitJdRWvXxoNO,0.7,486,1773393049.0241687,2026-03-13T10:10:49.024174,0.2491426318883896,0.3849952518939972,Qwen2.5-32B-Instruct,32000000000,random,88,4
explicit: Generate random words with no meaning:,0.7,503,1773393094.9697657,2026-03-13T10:11:34.969771,0.3064870238304138,0.4385128915309906,Qwen2.5-32B-Instruct,32000000000,explicit,89,4
explicit: Write a sequence with no pattern or meaning:,0.7,501,1773393119.343853,2026-03-13T10:11:59.343858,0.3074762225151062,0.4415454268455505,Qwen2.5-32B-Instruct,32000000000,explicit,90,4
explicit: Generate text with maximum entropy:,0.7,504,1773393165.393033,2026-03-13T10:12:45.393040,0.2858558595180511,0.4076378643512726,Qwen2.5-32B-Instruct,32000000000,explicit,91,4
explicit: Simulate white noise as text:,0.7,503,1773393211.3918142,2026-03-13T10:13:31.391821,0.3106084764003753,0.4416337311267853,Qwen2.5-32B-Instruct,32000000000,explicit,92,4
nonsense: plantwal joor spountwur grin nermi slemaind feaswientcaint,0.7,488,1773393257.178644,2026-03-13T10:14:17.178651,0.2806020379066467,0.4256529211997986,Qwen2.5-32B-Instruct,32000000000,nonsense,93,4
random: SB0 suxCGyoxg7jLiGmz QTqEmKiyO 5QNtUO2vaOFC3JUrQ975TN nwk,0.7,470,1773393303.0949016,2026-03-13T10:15:03.094908,0.2044500857591629,0.3374858200550079,Qwen2.5-32B-Instruct,32000000000,random,94,4
neutral: A,0.7,509,1773393348.9677908,2026-03-13T10:15:48.967798,0.3069449365139007,0.4314323365688324,Qwen2.5-32B-Instruct,32000000000,neutral,95,4
nonsense: sliem gleng reak,0.7,502,1773393395.0000105,2026-03-13T10:16:35.000015,0.3139568269252777,0.4474970400333404,Qwen2.5-32B-Instruct,32000000000,nonsense,96,4
explicit: Output random Unicode characters:,0.7,505,1773393441.2019317,2026-03-13T10:17:21.201937,0.3182690739631653,0.4498332440853119,Qwen2.5-32B-Instruct,32000000000,explicit,97,4
nonsense: pair preanjeng grojoutlil bliwoon,0.7,497,1773393487.2745817,2026-03-13T10:18:07.274587,0.3025428354740143,0.4401437938213348,Qwen2.5-32B-Instruct,32000000000,nonsense,98,4
nonsense: hiertren klool freataintsmeam brookslienplol trounfant slie zientwit nor,0.7,484,1773393526.4281695,2026-03-13T10:18:46.428175,0.2822619974613189,0.4281243681907654,Qwen2.5-32B-Instruct,32000000000,nonsense,99,4
empty: 	,0.7,509,1773393572.7911882,2026-03-13T10:19:32.791195,0.3058836460113525,0.43077352643013,Qwen2.5-32B-Instruct,32000000000,empty,100,5
empty: _,0.7,509,1773393618.8364506,2026-03-13T10:20:18.836463,0.3179247677326202,0.4448752105236053,Qwen2.5-32B-Instruct,32000000000,empty,101,5
empty:   ,0.7,509,1773393664.7695973,2026-03-13T10:21:04.769602,0.3093636333942413,0.4351000487804413,Qwen2.5-32B-Instruct,32000000000,empty,102,5
explicit: Generate text with maximum entropy:,0.7,504,1773393711.0383532,2026-03-13T10:21:51.038358,0.2936373054981231,0.4202754497528076,Qwen2.5-32B-Instruct,32000000000,explicit,103,5
nonsense: tend cringdir plurtoksmas spa prengslelswul,0.7,492,1773393757.2804642,2026-03-13T10:22:37.280471,0.2934980988502502,0.431193858385086,Qwen2.5-32B-Instruct,32000000000,nonsense,104,5
neutral: One,0.7,509,1773393803.7223046,2026-03-13T10:23:23.722311,0.3129235208034515,0.4373091161251068,Qwen2.5-32B-Instruct,32000000000,neutral,105,5
explicit: Output random bytes as text:,0.7,504,1773393849.8181477,2026-03-13T10:24:09.818153,0.3082481920719147,0.4373230934143066,Qwen2.5-32B-Instruct,32000000000,explicit,106,5
nonsense: mounmunsleang floofuk swantsnis jangbu slain holkliemtri,0.7,488,1773393883.3711667,2026-03-13T10:24:43.371172,0.2942171692848205,0.4372504651546478,Qwen2.5-32B-Instruct,32000000000,nonsense,107,5
nonsense: floomsnoont grealsmus trobrind flomdrireand drierflus dien,0.7,488,1773393929.7846024,2026-03-13T10:25:29.784608,0.2876757979393005,0.4312220215797424,Qwen2.5-32B-Instruct,32000000000,nonsense,108,5
random: kouF q0O59rHwPKzk1VxYWCccDl7zH,0.7,486,1773393976.090428,2026-03-13T10:26:16.090436,0.2583016455173492,0.3959111273288727,Qwen2.5-32B-Instruct,32000000000,random,109,5
neutral: Answer:,0.7,508,1773394022.1924202,2026-03-13T10:27:02.192427,0.3019229173660278,0.4252544641494751,Qwen2.5-32B-Instruct,32000000000,neutral,110,5
random: ZC5TlPhyCJz,0.7,500,1773394068.3737428,2026-03-13T10:27:48.373750,0.2878434062004089,0.4186623394489288,Qwen2.5-32B-Instruct,32000000000,random,111,5
explicit: List random letters from the alphabet:,0.7,503,1773394088.7779188,2026-03-13T10:28:08.777924,0.3030431568622589,0.4328323602676391,Qwen2.5-32B-Instruct,32000000000,explicit,112,5
nonsense: houndflaitprang hinsliesskaing niekfraba drailond hoomdoung prousfrintwien pes veallengtor,0.7,475,1773394134.8030388,2026-03-13T10:28:54.803045,0.2853761315345764,0.4446479976177215,Qwen2.5-32B-Instruct,32000000000,nonsense,113,5
nonsense: trientswom vuntcincriend skukren smietsla lund bleatskoondtoor twuwik sketsoorfeam,0.7,477,1773394173.8186789,2026-03-13T10:29:33.818714,0.2835916876792907,0.4371237456798553,Qwen2.5-32B-Instruct,32000000000,nonsense,114,5
random:  Khw 4bz Kye  DveUEaulJZTYZz bilKSSJCy6ZaHw0 nj L,0.7,479,1773394220.5192988,2026-03-13T10:30:20.519304,0.2484750002622604,0.3931480646133423,Qwen2.5-32B-Instruct,32000000000,random,115,5
explicit: Generate 50 random characters:,0.7,503,1773394266.7782888,2026-03-13T10:31:06.778295,0.3154647648334503,0.4488536417484283,Qwen2.5-32B-Instruct,32000000000,explicit,116,5
empty: 	,0.7,509,1773394312.8331072,2026-03-13T10:31:52.833114,0.3021956980228424,0.4275583326816559,Qwen2.5-32B-Instruct,32000000000,empty,117,5
explicit: Simulate white noise as text:,0.7,503,1773394358.9762144,2026-03-13T10:32:38.976221,0.299138456583023,0.4288426637649536,Qwen2.5-32B-Instruct,32000000000,explicit,118,5
nonsense: boukstat kospremfoot skul prerblurvo skum wandnanbes duk fraikdipraik rentspandgeand swil,0.7,478,1773394387.6315165,2026-03-13T10:33:07.631522,0.2812954783439636,0.4333207011222839,Qwen2.5-32B-Instruct,32000000000,nonsense,119,5
neutral: Continue:,0.7,508,1773394433.8434556,2026-03-13T10:33:53.843463,0.313916951417923,0.4400607347488403,Qwen2.5-32B-Instruct,32000000000,neutral,120,6
explicit: Produce random text with no coherent meaning:,0.7,502,1773394479.9339917,2026-03-13T10:34:39.933998,0.302906185388565,0.4322645664215088,Qwen2.5-32B-Instruct,32000000000,explicit,121,6
nonsense: brum twou floot cras prailjais slarskoond pient,0.7,491,1773394526.2645817,2026-03-13T10:35:26.264588,0.3036007285118103,0.4466113746166229,Qwen2.5-32B-Instruct,32000000000,nonsense,122,6
random: CPhDeOZIiBOB Y6sHrFH2ZUCr  lgotu2iXW7GboIRoL3u6aH ,0.7,471,1773394572.2505488,2026-03-13T10:36:12.250556,0.28184375166893,0.444188117980957,Qwen2.5-32B-Instruct,32000000000,random,123,6
explicit: Generate uniformly distributed random text:,0.7,504,1773394618.7917747,2026-03-13T10:36:58.791782,0.304619699716568,0.4328740835189819,Qwen2.5-32B-Instruct,32000000000,explicit,124,6
random: odJFCrnl2edlBD dz1C5Jau2RJtBRnlWmTSHf6pWkLUyifDLkD,0.7,474,1773394665.305158,2026-03-13T10:37:45.305164,0.2510450184345245,0.3992459177970886,Qwen2.5-32B-Instruct,32000000000,random,125,6
random: p 6ObbAWmPUHxHEI8RUx 2A1VUZJ5xqDmIE3Wzs,0.7,478,1773394711.1936653,2026-03-13T10:38:31.193672,0.2568269371986389,0.4017181694507599,Qwen2.5-32B-Instruct,32000000000,random,126,6
nonsense: tendrentswent sparcrok spaiswo slealslom dendcet drool kiet,0.7,488,1773394757.5295985,2026-03-13T10:39:17.529605,0.2934416532516479,0.4361209273338318,Qwen2.5-32B-Instruct,32000000000,nonsense,127,6
neutral: Content:,0.7,508,1773394803.7791257,2026-03-13T10:40:03.779133,0.3193286061286926,0.4468554854393005,Qwen2.5-32B-Instruct,32000000000,neutral,128,6
neutral: Answer:,0.7,508,1773394849.8734157,2026-03-13T10:40:49.873422,0.3180528879165649,0.4455252885818481,Qwen2.5-32B-Instruct,32000000000,neutral,129,6
nonsense: vool kouskundprem crook poont liend swour miek fream,0.7,489,1773394896.4035666,2026-03-13T10:41:36.403573,0.2858118414878845,0.4287612736225128,Qwen2.5-32B-Instruct,32000000000,nonsense,130,6
empty: ...,0.7,509,1773394942.3920634,2026-03-13T10:42:22.392070,0.3168704509735107,0.4444219172000885,Qwen2.5-32B-Instruct,32000000000,empty,131,6
explicit: Generate text with maximum entropy:,0.7,504,1773394988.646968,2026-03-13T10:43:08.646975,0.298325777053833,0.4249582886695862,Qwen2.5-32B-Instruct,32000000000,explicit,132,6
random: zPDoPDmE0zWCj8 g3sB6wXVr6yTIzQqehJro,0.7,481,1773395035.0024128,2026-03-13T10:43:55.002424,0.2771740555763244,0.4269790053367615,Qwen2.5-32B-Instruct,32000000000,random,133,6
explicit: Simulate rolling a six-sided die 20 times:,0.7,498,1773395080.9904022,2026-03-13T10:44:40.990413,0.2954858541488647,0.4293975532054901,Qwen2.5-32B-Instruct,32000000000,explicit,134,6
"empty: 
",0.7,509,1773395127.021753,2026-03-13T10:45:27.021764,0.3012998402118683,0.4283155500888824,Qwen2.5-32B-Instruct,32000000000,empty,135,6
random: Rk6LzwfXyMXnT k4yreydE XiN 5ceRhRfZpB 6tDjes,0.7,477,1773395173.081279,2026-03-13T10:46:13.081291,0.2381683588027954,0.370115578174591,Qwen2.5-32B-Instruct,32000000000,random,136,6
nonsense: tegrien letgootgin mair blonsnair twor faspoor froum wiengstier woondbrendtrel wontsno,0.7,476,1773395219.1149068,2026-03-13T10:46:59.114918,0.2723560035228729,0.4272098839282989,Qwen2.5-32B-Instruct,32000000000,nonsense,137,6
random: p56 r ag39 wwqnXP X1FJYRL5rr0 MOBzALSqw PoT91K2b n,0.7,478,1773395265.4999974,2026-03-13T10:47:45.500007,0.268785297870636,0.4205147325992584,Qwen2.5-32B-Instruct,32000000000,random,138,6
neutral: Output:,0.7,508,1773395295.0331953,2026-03-13T10:48:15.033205,0.3194668591022491,0.4482738077640533,Qwen2.5-32B-Instruct,32000000000,neutral,139,6
empty: ,0.7,509,1773395341.2381184,2026-03-13T10:49:01.238129,0.3174319863319397,0.4463950991630554,Qwen2.5-32B-Instruct,32000000000,empty,140,7
