prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain,rank,chkpt_id
"news: ""It's not just a few ballet steps here and there; he asks you to fully engage with yourself, not only as a dancer but as an actor and a person.""",1.0,128,1773652155.0299885,2026-03-16T10:09:15.029990,0.7640233039855957,0.1469086855649948,mamba2-2.7b,2700000000,news,27,1
"code: Explain what this code does:
def function_80(x): return x * 2",1.0,128,1773652161.0701318,2026-03-16T10:09:21.070133,0.7762264013290405,0.10511597990989685,mamba2-2.7b,2700000000,code,28,1
news: A Typical Day Students begin their days with an early 8 am technique class.,1.3,128,1773652167.1335583,2026-03-16T10:09:27.133561,0.41427868604660034,0.18807387351989746,mamba2-2.7b,2700000000,news,29,1
"code: Explain what this code does:
def function_95(x): return x * 2",0.7,128,1773652173.1903908,2026-03-16T10:09:33.190393,0.8514394164085388,0.13108602166175842,mamba2-2.7b,2700000000,code,30,1
"wiki: With the rise of organised hierarchical bodies, scepticism toward authority also rose.",0.7,128,1773652179.320079,2026-03-16T10:09:39.320082,0.7457987666130066,0.18062427639961243,mamba2-2.7b,2700000000,wiki,31,1
news: I was unable to login with that user.,0.7,43,1773652181.3276289,2026-03-16T10:09:41.327631,0.7513614296913147,0.0991220474243164,mamba2-2.7b,2700000000,news,32,1
"wiki: Acquiring language before age six, having an IQ above 50, and having a marketable skill all predict better outcomes; independent living is unlikely with severe autism.",1.3,128,1773652187.3330257,2026-03-16T10:09:47.333028,0.5326254963874817,0.20817235112190247,mamba2-2.7b,2700000000,wiki,33,1
"wiki: Services should be carried out by behavior analysts, special education teachers, speech pathologists, and licensed psychologists.",1.0,36,1773652188.997525,2026-03-16T10:09:48.997527,0.7288959622383118,0.13956262171268463,mamba2-2.7b,2700000000,wiki,34,1
"wiki: Contemporary-era anarchists have been engaging with various grassroots movements that are more or less based on horizontalism, although not explicitly anarchist, respecting personal autonomy and participating in mass activism such as strikes and demonstrations.",1.0,128,1773652194.9647129,2026-03-16T10:09:54.964716,0.6892935037612915,0.15067264437675476,mamba2-2.7b,2700000000,wiki,35,1
wiki: No single treatment is best and treatment is typically tailored to the child's needs.,1.0,116,1773652200.3923433,2026-03-16T10:10:00.392345,0.7652099132537842,0.15015840530395508,mamba2-2.7b,2700000000,wiki,36,1
"news: Stage Time Performance is the most important aspect of BDA students' professional development, with annual productions featuring classical ballets, contemporary works and student choreography.",0.7,128,1773652206.407665,2026-03-16T10:10:06.407667,0.7384553551673889,0.15296687185764313,mamba2-2.7b,2700000000,news,37,1
"wiki: Jackson, Harvey H. Inside Alabama: A Personal History of My State (2004).",1.3,128,1773652212.3770826,2026-03-16T10:10:12.377085,0.3986642360687256,0.20714764297008514,mamba2-2.7b,2700000000,wiki,38,1
"wiki: Muslims have been increasing in Alabama, with 31 mosques built by 2011, many by African-American converts.",1.0,128,1773652218.369506,2026-03-16T10:10:18.369508,0.6868240237236023,0.14660681784152985,mamba2-2.7b,2700000000,wiki,39,1
wiki: Anarchism pays significant attention to moral arguments since ethics have a central role in anarchist philosophy.,1.0,128,1773652224.4349008,2026-03-16T10:10:24.434902,0.7467954158782959,0.13445071876049042,mamba2-2.7b,2700000000,wiki,40,2
fiction: Trees most likely change the environment in which they are located by (Answer: D),1.0,128,1773652230.4533296,2026-03-16T10:10:30.453332,0.7104931473731995,0.17201821506023407,mamba2-2.7b,2700000000,fiction,41,2
"fiction: Some animals are very rare. For example, there are very few Siberian tigers. If the only Siberian tigers left are female, what will most likely happen? (Answer: D)",0.7,25,1773652231.619425,2026-03-16T10:10:31.619426,0.706273078918457,0.15505897998809814,mamba2-2.7b,2700000000,fiction,42,2
"wiki: It has been established that vaccination is not a risk factor for autism and is not behind any increase in autism prevalence rates, if any change in the rate of autism exists at all.",0.7,128,1773652237.6681807,2026-03-16T10:10:37.668183,0.7983839511871338,0.1381547451019287,mamba2-2.7b,2700000000,wiki,43,2
wiki: Two common optical albedos that are used in astronomy are the (V-band) geometric albedo (measuring brightness when illumination comes from directly behind the observer) and the Bond albedo (measuring total proportion of electromagnetic energy reflected).,0.7,1,1773652237.7250936,2026-03-16T10:10:37.725095,0.6795827746391296,0.0,mamba2-2.7b,2700000000,wiki,44,2
wiki: Alabama ranks ninth in the number of deaths from lightning and tenth in the number of deaths from lightning strikes per capita.,0.7,128,1773652243.65177,2026-03-16T10:10:43.651772,0.9349491596221924,0.10807812958955765,mamba2-2.7b,2700000000,wiki,45,2
"news: It's an invaluable quality for a person to have, whether they continue to dance or end up doing other things.",1.3,128,1773652249.6078966,2026-03-16T10:10:49.607898,0.4175783395767212,0.1654568314552307,mamba2-2.7b,2700000000,news,46,2
"wiki: Societal and cultural aspects of autism have developed: some in the community seek a cure, while others believe that autism is simply another way of being.",1.0,128,1773652255.5625067,2026-03-16T10:10:55.562509,0.6641775369644165,0.15037137269973755,mamba2-2.7b,2700000000,wiki,47,2
"code: Explain what this code does:
def function_91(x): return x * 2",0.7,128,1773652261.5007334,2026-03-16T10:11:01.500736,0.9619017839431763,0.07069438695907593,mamba2-2.7b,2700000000,code,48,2
"wiki: There was also a cursive style used for everyday or utilitarian writing, which was done on more perishable surfaces.",1.3,22,1773652262.5149114,2026-03-16T10:11:02.514914,0.5951845645904541,0.15621358156204224,mamba2-2.7b,2700000000,wiki,49,2
"news: For example, one online retailer Rickard works with has many customers from the EU, but can't geolocate them from the website.",1.3,128,1773652268.484577,2026-03-16T10:11:08.484579,0.4962656497955322,0.19832979142665863,mamba2-2.7b,2700000000,news,50,2
fiction: An old T-shirt can be ripped into smaller pieces and used as rags. An empty milk jug can be used to water houseplants. Both of these are examples of how (Answer: D),1.3,128,1773652274.440479,2026-03-16T10:11:14.440481,0.46088552474975586,0.1805305927991867,mamba2-2.7b,2700000000,fiction,51,2
wiki: Rural workers poured into the largest cities in the state for better jobs and a higher standard of living.,0.7,128,1773652280.4030457,2026-03-16T10:11:20.403048,0.7392400503158569,0.14632673561573029,mamba2-2.7b,2700000000,wiki,52,2
wiki: Alabama is one of the few places in the world that has a secondary tornado season in November and December besides the typically severe spring.,1.0,128,1773652286.3706667,2026-03-16T10:11:26.370669,0.7450289726257324,0.15551455318927765,mamba2-2.7b,2700000000,wiki,53,2
"code: Explain what this code does:
def function_17(x): return x * 2",0.7,128,1773652292.4741936,2026-03-16T10:11:32.474196,0.8063611388206482,0.1294441968202591,mamba2-2.7b,2700000000,code,54,2
"code: Explain what this code does:
def function_90(x): return x * 2",1.0,10,1773652292.94597,2026-03-16T10:11:32.945973,0.8874989748001099,0.09289772808551788,mamba2-2.7b,2700000000,code,55,2
"wiki: What is now the counties of Baldwin and Mobile became part of Spanish West Florida in 1783, part of the independent Republic of West Florida in 1810, and was finally added to the Mississippi Territory in 1812.",0.7,128,1773652299.0064929,2026-03-16T10:11:39.006495,0.8443841338157654,0.13213230669498444,mamba2-2.7b,2700000000,wiki,56,2
wiki: This coincided with its failure to gain traction in Northern Europe and its unprecedented height in Latin America.,0.7,128,1773652305.0459864,2026-03-16T10:11:45.045989,0.7320348024368286,0.16736356914043427,mamba2-2.7b,2700000000,wiki,57,2
"code: Explain what this code does:
def function_67(x): return x * 2",0.7,128,1773652311.0826316,2026-03-16T10:11:51.082634,0.8857004642486572,0.128747820854187,mamba2-2.7b,2700000000,code,58,2
"wiki: However, there are no correspondingly similar words in the Alabama language.",1.0,128,1773652317.1241982,2026-03-16T10:11:57.124200,0.7157983779907227,0.14725163578987122,mamba2-2.7b,2700000000,wiki,59,2
wiki: The suffix -ism denotes the ideological current that favours anarchy.,1.0,128,1773652323.2417438,2026-03-16T10:12:03.241747,0.7429132461547852,0.16151410341262817,mamba2-2.7b,2700000000,wiki,60,3
wiki: Robert Paul Wolff believed that the tension between authority and autonomy would mean the state could never be legitimate.,1.3,128,1773652329.3132668,2026-03-16T10:12:09.313269,0.4337792992591858,0.21589897572994232,mamba2-2.7b,2700000000,wiki,61,3
wiki: The Alabama Alcoholic Beverage Control Board controls the sale and distribution of alcoholic beverages in the state.,0.7,64,1773652332.332789,2026-03-16T10:12:12.332791,0.7857454419136047,0.14080673456192017,mamba2-2.7b,2700000000,wiki,62,3
"wiki: An estimated 60–80% of autistic people have motor signs that include poor muscle tone, poor motor planning, and toe walking;  deficits in motor coordination are pervasive across ASD and are greater in autism proper.",1.3,128,1773652338.3606284,2026-03-16T10:12:18.360631,0.3871382772922516,0.16412962973117828,mamba2-2.7b,2700000000,wiki,63,3
fiction: Which property of a mineral can be determined just by looking at it? (Answer: A),1.0,128,1773652344.385063,2026-03-16T10:12:24.385065,0.7333005666732788,0.15905964374542236,mamba2-2.7b,2700000000,fiction,64,3
fiction: Which planet has the longest planetary year? (Answer: D),1.0,66,1773652347.4648442,2026-03-16T10:12:27.464846,0.7392688393592834,0.16103532910346985,mamba2-2.7b,2700000000,fiction,65,3
"wiki: The grouping of disorders, including PDD-NOS, autism, Asperger syndrome, Rett syndrome, and CDD, has been removed and replaced with the general term of Autism Spectrum Disorders.",1.3,128,1773652353.4752126,2026-03-16T10:12:33.475214,0.43529000878334045,0.20455020666122437,mamba2-2.7b,2700000000,wiki,66,3
fiction: What adaptation is necessary in intertidal ecosystems but not in reef ecosystems? (Answer: C),1.3,128,1773652359.5278187,2026-03-16T10:12:39.527821,0.39461183547973633,0.13326586782932281,mamba2-2.7b,2700000000,fiction,67,3
"wiki: The scattering of radiation causes atmospheric cooling, whereas absorption can cause atmospheric warming.",1.0,128,1773652365.6156447,2026-03-16T10:12:45.615647,0.7115190029144287,0.15932922065258026,mamba2-2.7b,2700000000,wiki,68,3
"wiki: According to the 2012 U.S. News & World Report, Alabama had four tier one universities (University of Alabama, Auburn University, University of Alabama at Birmingham and University of Alabama in Huntsville).",0.7,1,1773652365.663429,2026-03-16T10:12:45.663430,0.6148385405540466,0.0,mamba2-2.7b,2700000000,wiki,69,3
"wiki: Of the parks and natural destinations, Alabama's Gulf Coast topped the list with 6,700,000 visitors.",1.0,52,1773652368.1037345,2026-03-16T10:12:48.103737,0.7169565558433533,0.14350749552249908,mamba2-2.7b,2700000000,wiki,70,3
"wiki: Among those who find work, most are employed in sheltered settings working for wages below the national minimum.",1.0,128,1773652374.0847,2026-03-16T10:12:54.084703,0.7017776370048523,0.14676722884178162,mamba2-2.7b,2700000000,wiki,71,3
"code: Explain what this code does:
def function_22(x): return x * 2",1.0,34,1773652375.6688619,2026-03-16T10:12:55.668864,0.783635139465332,0.10258866846561432,mamba2-2.7b,2700000000,code,72,3
"wiki: Since a direct connection from I-22 to I-422 will not be possible, I-222 has been proposed, as well.",1.0,85,1773652379.6757195,2026-03-16T10:12:59.675721,0.7594286203384399,0.14225247502326965,mamba2-2.7b,2700000000,wiki,73,3
wiki: Anarchism appears in English from 1642 as anarchisme and anarchy from 1539; early English usages emphasised a sense of disorder.,1.3,128,1773652385.6776032,2026-03-16T10:13:05.677606,0.46823135018348694,0.1500922590494156,mamba2-2.7b,2700000000,wiki,74,3
wiki: The judiciary is responsible for interpreting the Constitution of Alabama and applying the law in state criminal and civil cases.,1.0,58,1773652388.3797863,2026-03-16T10:13:08.379789,0.7406485676765442,0.1318383663892746,mamba2-2.7b,2700000000,wiki,75,3
"wiki: With the anarchists being crushed in Russia, two new antithetical currents emerged, namely platformism and synthesis anarchism.",1.3,12,1773652388.9340873,2026-03-16T10:13:08.934089,0.7905895113945007,0.11678723990917206,mamba2-2.7b,2700000000,wiki,76,3
"wiki: Treatment approaches have little empirical support in quality-of-life contexts, and many programs focus on success measures that lack predictive validity and real-world relevance.",0.7,128,1773652394.9070601,2026-03-16T10:13:14.907062,0.8844789266586304,0.15914997458457947,mamba2-2.7b,2700000000,wiki,77,3
"wiki: In the 2000s, the number of autistic people worldwide was estimated at 1–2 per 1,000 people.",0.7,128,1773652400.8790424,2026-03-16T10:13:20.879044,0.8071804642677307,0.12543824315071106,mamba2-2.7b,2700000000,wiki,78,3
news: What are you most looking forward to in your new role?,1.3,128,1773652406.8393123,2026-03-16T10:13:26.839315,0.4127919673919678,0.20257975161075592,mamba2-2.7b,2700000000,news,79,3
wiki: Enlightenment challenges to intellectual authority (secular and religious) and the revolutions of the 1790s and 1848 all spurred the ideological development of what became the era of classical anarchism.,1.0,56,1773652409.5375495,2026-03-16T10:13:29.537551,0.7293718457221985,0.15385636687278748,mamba2-2.7b,2700000000,wiki,80,4
"wiki: Among these approaches, interventions either treat autistic features comprehensively, or focalize treatment on a specific area of deficit.",0.7,128,1773652415.4862878,2026-03-16T10:13:35.486290,0.8226277828216553,0.1352272480726242,mamba2-2.7b,2700000000,wiki,81,4
"news: This week marks the world premiere of Frame by Frame, The National Ballet of Canada's new full length ballet based on the life and work of innovative filmmaker Norman McLaren.",1.3,128,1773652421.4401073,2026-03-16T10:13:41.440110,0.4840809404850006,0.1708153933286667,mamba2-2.7b,2700000000,news,82,4
"code: Explain what this code does:
def function_21(x): return x * 2",1.3,128,1773652427.3658278,2026-03-16T10:13:47.365830,0.5279464721679688,0.2118959128856659,mamba2-2.7b,2700000000,code,83,4
fiction: Cellular respiration results in the production of adenosine triphosphate (ATP) molecules for energy. The most efficient form of cellular respiration would result in the production of ATP along with which substances? (Answer: D),1.0,128,1773652433.298274,2026-03-16T10:13:53.298276,0.828751266002655,0.15198233723640442,mamba2-2.7b,2700000000,fiction,84,4
"news: Although you might find systems with more features (and a more powerful configuration system), Trac is very simple to set up and use.",1.0,128,1773652439.246461,2026-03-16T10:13:59.246464,0.7112855911254883,0.14084595441818237,mamba2-2.7b,2700000000,news,85,4
"wiki: In most instances, the transmitted pulse is circularly polarized and the received pulse is measured in the same sense of polarization as the transmitted pulse (SC) and the opposite sense (OC).",1.0,14,1773652439.8974726,2026-03-16T10:13:59.897475,0.7027539610862732,0.13692063093185425,mamba2-2.7b,2700000000,wiki,86,4
news: We had our first workshop four years ago.,1.0,97,1773652444.4108078,2026-03-16T10:14:04.410810,0.7376638650894165,0.14157526195049286,mamba2-2.7b,2700000000,news,87,4
"wiki: Those free love movements contributed to the establishment of communal houses, where large groups of travelers, anarchists and other activists slept in beds together.",1.0,128,1773652450.3757184,2026-03-16T10:14:10.375721,0.67745041847229,0.15482282638549805,mamba2-2.7b,2700000000,wiki,88,4
news: Log in with the user admin and the password you set when you created admin user earlier.,0.7,128,1773652456.332344,2026-03-16T10:14:16.332346,0.7789922952651978,0.16779035329818726,mamba2-2.7b,2700000000,news,89,4
wiki: WPA Guide to Alabama (1939).,1.0,128,1773652462.2918453,2026-03-16T10:14:22.291847,0.7392438650131226,0.16504809260368347,mamba2-2.7b,2700000000,wiki,90,4
"wiki: Many of these attacks were done by individual assailants and the majority took place in the late 1870s, the early 1880s and the 1890s, with some still occurring in the early 1900s.",0.7,128,1773652468.2449806,2026-03-16T10:14:28.244982,0.7819467782974243,0.14714129269123077,mamba2-2.7b,2700000000,wiki,91,4
"code: Explain what this code does:
def function_59(x): return x * 2",1.3,128,1773652474.1934726,2026-03-16T10:14:34.193474,0.6030768752098083,0.2070421576499939,mamba2-2.7b,2700000000,code,92,4
news: Robert had just finished his documentary and has a really deep understanding of this kind of Canadian culture.,1.3,128,1773652480.1168706,2026-03-16T10:14:40.116873,0.45224350690841675,0.18732745945453644,mamba2-2.7b,2700000000,news,93,4
"wiki: This compared to more than 181,000 African Americans eligible to vote in 1900.",1.3,128,1773652486.0309708,2026-03-16T10:14:46.030973,0.3768705725669861,0.17070774734020233,mamba2-2.7b,2700000000,wiki,94,4
wiki: The atypical antipsychotic drugs risperidone and aripiprazole are FDA-approved for treating associated aggressive and self-injurious behaviors.,1.3,128,1773652491.9945858,2026-03-16T10:14:51.994588,0.5772659182548523,0.2104051262140274,mamba2-2.7b,2700000000,wiki,95,4
"wiki: Interest in the anarchist movement developed alongside momentum in the anti-globalisation movement, whose leading activist networks were anarchist in orientation.",0.7,128,1773652497.9440284,2026-03-16T10:14:57.944030,0.7654651403427124,0.15837343037128448,mamba2-2.7b,2700000000,wiki,96,4
"news: The Royal Swedish Ballet in Alexander Ekman's ""Midsummer Night's Dream.""",1.0,128,1773652503.8891828,2026-03-16T10:15:03.889186,0.7016489505767822,0.16618777811527252,mamba2-2.7b,2700000000,news,97,4
fiction: Which of these is not an inherited trait in humans? (Answer: D),0.7,128,1773652509.8186264,2026-03-16T10:15:09.818628,0.8752221465110779,0.17912887036800385,mamba2-2.7b,2700000000,fiction,98,4
"wiki: This can take the form of disrupting and protesting against unjust hierarchy, or the form of self-managing their lives through the creation of counter-institutions such as communes and non-hierarchical collectives.",1.0,128,1773652515.7516923,2026-03-16T10:15:15.751694,0.7425453662872314,0.16949260234832764,mamba2-2.7b,2700000000,wiki,99,4
"code: Explain what this code does:
def function_51(x): return x * 2",0.7,23,1773652516.9152462,2026-03-16T10:15:16.915248,0.8966345191001892,0.0861133337020874,mamba2-2.7b,2700000000,code,100,5
"fiction: A scientist put several different plants in a sealed container. Every hour, she checked the oxygen in the container to see if it changed. How did the oxygen in the container most likely change? (Answer: A)",1.3,128,1773652522.8813756,2026-03-16T10:15:22.881378,0.406749963760376,0.18813282251358032,mamba2-2.7b,2700000000,fiction,101,5
"news: The team will be responsible for the day-to-day artistic needs of the company including scheduling, casting and conducting rehearsals.",0.7,1,1773652522.9276242,2026-03-16T10:15:22.927625,0.6203621625900269,0.0,mamba2-2.7b,2700000000,news,102,5
"wiki: An important relationship between an object's astronomical (geometric) albedo, absolute magnitude and diameter is given by:  where  is the astronomical albedo,  is the diameter in kilometers, and  is the absolute magnitude.",1.0,128,1773652528.872898,2026-03-16T10:15:28.872900,0.7582881450653076,0.12629175186157227,mamba2-2.7b,2700000000,wiki,103,5
fiction: Which of the following is an observation about grasshoppers that a science class could have made on their nature walk? (Answer: B),1.0,128,1773652534.8278577,2026-03-16T10:15:34.827860,0.7351734638214111,0.15309663116931915,mamba2-2.7b,2700000000,fiction,104,5
"wiki: Different types of clouds exhibit different reflectivity, theoretically ranging in albedo from a minimum of near 0 to a maximum approaching 0.8.",1.3,128,1773652540.7868853,2026-03-16T10:15:40.786887,0.5574359893798828,0.234101802110672,mamba2-2.7b,2700000000,wiki,105,5
news: Were you familiar with McLaren's work before this project?,0.7,128,1773652546.7243958,2026-03-16T10:15:46.724398,0.7907086610794067,0.16175825893878937,mamba2-2.7b,2700000000,news,106,5
"wiki: The three GOP lieutenant governors are Steve Windom (1999–2003), Kay Ivey (2011–2017), and Will Ainsworth (2019–present).",1.0,128,1773652552.6812363,2026-03-16T10:15:52.681238,0.7469633221626282,0.167892187833786,mamba2-2.7b,2700000000,wiki,107,5
news: We had our first workshop four years ago.,1.3,128,1773652558.6450002,2026-03-16T10:15:58.645002,0.3698952794075012,0.16615897417068481,mamba2-2.7b,2700000000,news,108,5
"code: Explain what this code does:
def function_2(x): return x * 2",1.3,128,1773652564.6109,2026-03-16T10:16:04.610902,0.45774614810943604,0.1901574283838272,mamba2-2.7b,2700000000,code,109,5
"news: Photo by Paul Kolnik, Courtesy New York City Ballet.",0.7,128,1773652570.57417,2026-03-16T10:16:10.574173,0.7126767635345459,0.1659504473209381,mamba2-2.7b,2700000000,news,110,5
"code: Explain what this code does:
def function_92(x): return x * 2",1.0,128,1773652576.5065453,2026-03-16T10:16:16.506548,0.8208661675453186,0.1454760879278183,mamba2-2.7b,2700000000,code,111,5
wiki: A long tradition of Spanish anarchism led to anarchists playing a pivotal role in the war.,0.7,128,1773652582.4492002,2026-03-16T10:16:22.449202,0.7530177235603333,0.1614714413881302,mamba2-2.7b,2700000000,wiki,112,5
"fiction: Two students are asked to make a chart on the electromagnetic spectrum. Reading left to right, one student's chart shows the spectrum from gamma rays to radio waves, while the other student's chart shows the opposite. If the teacher says that both charts are correct, then (Answer: B)",1.3,128,1773652588.4104407,2026-03-16T10:16:28.410443,0.5183583498001099,0.2163265198469162,mamba2-2.7b,2700000000,fiction,113,5
"wiki: An important relationship between an object's astronomical (geometric) albedo, absolute magnitude and diameter is given by:  where  is the astronomical albedo,  is the diameter in kilometers, and  is the absolute magnitude.",1.3,128,1773652594.4589493,2026-03-16T10:16:34.458952,0.46211034059524536,0.19513900578022003,mamba2-2.7b,2700000000,wiki,114,5
wiki: The judiciary is responsible for interpreting the Constitution of Alabama and applying the law in state criminal and civil cases.,0.7,128,1773652600.4890509,2026-03-16T10:16:40.489053,0.813423752784729,0.11964862793684006,mamba2-2.7b,2700000000,wiki,115,5
"news: The team will be responsible for the day-to-day artistic needs of the company including scheduling, casting and conducting rehearsals.",1.0,80,1773652604.25246,2026-03-16T10:16:44.252462,0.7035526633262634,0.1465546041727066,mamba2-2.7b,2700000000,news,116,5
"wiki: Alabama's constitution has been amended more than 700 times, and almost one-third of the amendments are local in nature, applying to only one county or city.",1.0,128,1773652610.3107882,2026-03-16T10:16:50.310790,0.6804132461547852,0.14051693677902222,mamba2-2.7b,2700000000,wiki,117,5
"news: If I can't describe what I want with words, I have to show them.""",1.0,128,1773652616.3682854,2026-03-16T10:16:56.368288,0.6620826721191406,0.18241864442825317,mamba2-2.7b,2700000000,news,118,5
"news: It's part of my individuality,'"" he said.",1.3,128,1773652622.4176974,2026-03-16T10:17:02.417700,0.4940166175365448,0.1756695955991745,mamba2-2.7b,2700000000,news,119,5
wiki: This had caused decades of underinvestment in such areas.,0.7,128,1773652628.5114572,2026-03-16T10:17:08.511459,0.7980690598487854,0.19638101756572723,mamba2-2.7b,2700000000,wiki,120,6
"news: Data processing policies Companies need to do data process flow mapping to see what data is being collected, how it's being processed, and who is receiving processed copies, Rickard said.",0.7,128,1773652634.526397,2026-03-16T10:17:14.526399,0.7008011341094971,0.20919890701770782,mamba2-2.7b,2700000000,news,121,6
