prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain
"wiki: Its oldest city is Mobile, founded by French colonists in 1702 as the capital of French Louisiana.",0.7,487,1773009175.6450434,2026-03-08T23:32:55.645050,0.284017950296402,0.43473607301712036,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: The state has numerous place names of Native American origin.,0.7,498,1773009203.193981,2026-03-08T23:33:23.193986,0.29454004764556885,0.4350093603134155,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Law and government  State government  The foundational document for Alabama's government is the Alabama Constitution, which was ratified in 1901.",0.7,482,1773009254.6292772,2026-03-08T23:34:14.629284,0.2779878079891205,0.4317527413368225,Llama-3.3-70B-Instruct,70000000000,wiki
"news: She's standing among other students, but they all work alone, with the help of teachers calling out corrections from the front of the room.",0.7,481,1773009283.610177,2026-03-08T23:34:43.610182,0.2753186821937561,0.430723637342453,Llama-3.3-70B-Instruct,70000000000,news
"news: This week marks the world premiere of Frame by Frame, The National Ballet of Canada's new full length ballet based on the life and work of innovative filmmaker Norman McLaren.",0.7,476,1773009335.2219691,2026-03-08T23:35:35.221990,0.264314740896225,0.4204186797142029,Llama-3.3-70B-Instruct,70000000000,news
"news: ""Showing can be more effective than telling.",0.7,500,1773009386.7787197,2026-03-08T23:36:26.778724,0.29513636231422424,0.4348703622817993,Llama-3.3-70B-Instruct,70000000000,news
wiki: The use of state names derived from Native American languages is common in the U.S.; an estimated 27 states have names of Native American origin.,0.7,480,1773009438.306821,2026-03-08T23:37:18.306825,0.26777029037475586,0.4215750992298126,Llama-3.3-70B-Instruct,70000000000,wiki
fiction: Trees most likely change the environment in which they are located by (Answer: D),0.7,492,1773009489.70679,2026-03-08T23:38:09.706796,0.2803216874599457,0.4239276051521301,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: Generally prohibited in the West at large, school corporal punishment is not unusual in Alabama, with 27,260 public school students paddled at least one time, according to government data for the 2011–2012 school year.",0.7,461,1773009541.3343327,2026-03-08T23:39:01.334339,0.2586148679256439,0.42256173491477966,Llama-3.3-70B-Instruct,70000000000,wiki
fiction: Coal is solid rock that began as organic material that was deposited in a swamp. The formation of coal suggests that (Answer: D),0.7,482,1773009592.7629702,2026-03-08T23:39:52.762975,0.28514963388442993,0.4312783181667328,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: For example, the effects of a spectrally responsive albedo are illustrated by the differences between the spectrally weighted albedo of solar photovoltaic technology based on hydrogenated amorphous silicon (a-Si:H) and crystalline silicon (c-Si)-based compared to traditional spectral-integrated albedo predictions.",0.7,443,1773009645.2217526,2026-03-08T23:40:45.221757,0.2640572786331177,0.42029136419296265,Llama-3.3-70B-Instruct,70000000000,wiki
fiction: Why are alternative fuels being used in some automobiles? (Answer: B),0.7,494,1773009693.1766505,2026-03-08T23:41:33.176655,0.32823696732521057,0.4424414038658142,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: Ports The Port of Mobile, Alabama's only saltwater port, is a large seaport on the Gulf of Mexico with inland waterway access to the Midwest by way of the Tennessee–Tombigbee Waterway.",0.7,464,1773009745.2416081,2026-03-08T23:42:25.241613,0.2999405264854431,0.4421716034412384,Llama-3.3-70B-Instruct,70000000000,wiki
news: The Bay County Sheriff’s Office has arrested four men from Atlanta after they allegedly hired local transients to cash fraudulent checks for them using stolen personal information.,0.7,479,1773009796.82253,2026-03-08T23:43:16.822534,0.30759894847869873,0.4349186420440674,Llama-3.3-70B-Instruct,70000000000,news
"code: Explain what this code does:
def function_44(x): return x * 2",0.7,492,1773009848.287762,2026-03-08T23:44:08.287767,0.34897276759147644,0.4690643548965454,Llama-3.3-70B-Instruct,70000000000,code
news: Subscribe Also see,0.7,506,1773009899.7845254,2026-03-08T23:44:59.784530,0.33964505791664124,0.4475482702255249,Llama-3.3-70B-Instruct,70000000000,news
"news: For those looking to prepare for the exam, the post recommends going to the AWS Training website and working on the Advanced Architecting on AWS and Security Operations on AWS trainings.",0.7,474,1773009951.357129,2026-03-08T23:45:51.357135,0.31934675574302673,0.4540907144546509,Llama-3.3-70B-Instruct,70000000000,news
"news: One thing to note: If you need more users, you'll create them from the command line (in similar fashion as you did above).",0.7,481,1773010002.7982638,2026-03-08T23:46:42.798268,0.30177173018455505,0.4230622351169586,Llama-3.3-70B-Instruct,70000000000,news
"wiki: Given the long history of slavery and associated racial segregation, the Native American peoples, who have sometimes been of mixed race, have insisted on having their cultural identification respected.",0.7,476,1773010054.6445768,2026-03-08T23:47:34.644581,0.29874423146247864,0.4252673387527466,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Acquiring language before age six, having an IQ above 50, and having a marketable skill all predict better outcomes; independent living is unlikely with severe autism.",0.7,476,1773010106.2778506,2026-03-08T23:48:26.277863,0.32588624954223633,0.46061253547668457,Llama-3.3-70B-Instruct,70000000000,wiki
"news: Photo by Walter E. Owen, Courtesy Dance Magazine Archives.",0.7,497,1773010157.6996028,2026-03-08T23:49:17.699608,0.33846721053123474,0.4532087445259094,Llama-3.3-70B-Instruct,70000000000,news
"wiki: At the same time, many rural people migrated to the city of Birmingham to work in new industrial jobs.",0.7,488,1773010209.5108547,2026-03-08T23:50:09.510866,0.32689884305000305,0.4468308091163635,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: While medications have not been found to help with core symptoms, they may be used for associated symptoms, such as irritability, inattention, or repetitive behavior patterns.",0.7,476,1773010261.1010811,2026-03-08T23:51:01.101088,0.3075433075428009,0.43612635135650635,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: No single repetitive or self-injurious behavior seems to be specific to autism, but autism appears to have an elevated pattern of occurrence and severity of these behaviors.",0.7,477,1773010312.6381714,2026-03-08T23:51:52.638180,0.3183145225048065,0.4485911428928375,Llama-3.3-70B-Instruct,70000000000,wiki
"news: One was located at a business on East Avenue and contact was made with Clarence Suggs, age 27, and Reginald Hughes, age 26.",0.7,476,1773010364.4038355,2026-03-08T23:52:44.403840,0.31533870100975037,0.4472793638706207,Llama-3.3-70B-Instruct,70000000000,news
"wiki: All of them compared gluten- and casein-free diet versus normal diet with a control group (2 double-blind randomized controlled trials, 1 double-blind crossover trial, 1 single-blind trial).",0.7,470,1773010415.9733915,2026-03-08T23:53:35.973396,0.2977060377597809,0.43144235014915466,Llama-3.3-70B-Instruct,70000000000,wiki
news: Log out and log back in with your new credentials.,0.7,498,1773010467.0083492,2026-03-08T23:54:27.008354,0.3389417827129364,0.4520881474018097,Llama-3.3-70B-Instruct,70000000000,news
"fiction: Heat, light, and sound are all different forms of ___. (Answer: B)",0.7,491,1773010479.0600412,2026-03-08T23:54:39.060046,0.3391857147216797,0.4587106704711914,Llama-3.3-70B-Instruct,70000000000,fiction
"code: Explain what this code does:
def function_81(x): return x * 2",0.7,492,1773010530.260458,2026-03-08T23:55:30.260463,0.34668824076652527,0.4661077857017517,Llama-3.3-70B-Instruct,70000000000,code
"code: Explain what this code does:
def function_93(x): return x * 2",0.7,492,1773010581.4454472,2026-03-08T23:56:21.445452,0.34192490577697754,0.459908127784729,Llama-3.3-70B-Instruct,70000000000,code
"wiki: These kinds of groups more often than not interconnect with each other, forming larger networks.",0.7,491,1773010632.7694879,2026-03-08T23:57:12.769497,0.31700071692466736,0.43305328488349915,Llama-3.3-70B-Instruct,70000000000,wiki
news: Three transients have also been arrested for their participation.,0.7,498,1773010683.8134503,2026-03-08T23:58:03.813455,0.34316155314445496,0.45634183287620544,Llama-3.3-70B-Instruct,70000000000,news
fiction: What do cells break down to produce energy? (Answer: A),0.7,495,1773010697.3428543,2026-03-08T23:58:17.342859,0.3446164131164551,0.4610462188720703,Llama-3.3-70B-Instruct,70000000000,fiction
wiki: Alabama was under military rule from the end of the war in May 1865 until its official restoration to the Union in 1868.,0.7,481,1773010748.7769277,2026-03-08T23:59:08.776939,0.32694903016090393,0.4544302225112915,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Jackson, Harvey H. Inside Alabama: A Personal History of My State (2004).",0.7,491,1773010799.923168,2026-03-08T23:59:59.923173,0.33052346110343933,0.44884541630744934,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Many of these attacks were done by individual assailants and the majority took place in the late 1870s, the early 1880s and the 1890s, with some still occurring in the early 1900s.",0.7,461,1773010851.6989844,2026-03-09T00:00:51.698989,0.28434574604034424,0.42442065477371216,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Because of the constraints of the Alabama Constitution, which centralizes power in the state legislature, only seven counties (Jefferson, Lee, Mobile, Madison, Montgomery, Shelby, and Tuscaloosa) in the state have limited home rule.",0.7,460,1773010903.3453913,2026-03-09T00:01:43.345400,0.2955993115901947,0.44100695848464966,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: Sleep problems affect about two-thirds of individuals with ASD at some point in childhood.,0.7,493,1773010954.5761445,2026-03-09T00:02:34.576154,0.33992117643356323,0.457126259803772,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Albedo in Astronomy  In astronomy, the term albedo can be defined in several different ways, depending upon the application and the wavelength of electromagnetic radiation involved.",0.7,477,1773011006.0120437,2026-03-09T00:03:26.012052,0.31143084168434143,0.43883803486824036,Llama-3.3-70B-Instruct,70000000000,wiki
"news: Data processing policies Companies need to do data process flow mapping to see what data is being collected, how it's being processed, and who is receiving processed copies, Rickard said.",0.7,473,1773011057.7593884,2026-03-09T00:04:17.759393,0.3142273724079132,0.44966402649879456,Llama-3.3-70B-Instruct,70000000000,news
wiki: One criticism of the current constitution claims that its complexity and length intentionally codify segregation and racism.,0.7,490,1773011109.334082,2026-03-09T00:05:09.334087,0.3325921893119812,0.45230749249458313,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Mohl, Raymond A.",0.7,503,1773011160.4120295,2026-03-09T00:06:00.412034,0.3556519150733948,0.465099036693573,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_6(x): return x * 2",0.7,492,1773011211.6648998,2026-03-09T00:06:51.664904,0.34383589029312134,0.46308451890945435,Llama-3.3-70B-Instruct,70000000000,code
wiki: Other anarchists advocated for or used art as a means to achieve anarchist ends.,0.7,494,1773011263.2758133,2026-03-09T00:07:43.275818,0.32166749238967896,0.4337767958641052,Llama-3.3-70B-Instruct,70000000000,wiki
news: You can also login with the non-admin user you created.,0.7,497,1773011314.3815727,2026-03-09T00:08:34.381577,0.32278183102607727,0.4330570697784424,Llama-3.3-70B-Instruct,70000000000,news
"wiki: Autistic people may be severely impaired in some respects but average, or even superior, in others.",0.7,489,1773011365.8371937,2026-03-09T00:09:25.837203,0.3382072448730469,0.46031689643859863,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: There are two intermediate appellate courts, the Court of Civil Appeals and the Court of Criminal Appeals, and four trial courts: the circuit court (trial court of general jurisdiction), and the district, probate, and municipal courts.",0.7,464,1773011417.514134,2026-03-09T00:10:17.514138,0.30431777238845825,0.44722750782966614,Llama-3.3-70B-Instruct,70000000000,wiki
fiction: Which of these is never found in prokaryotic cells? (Answer: D),0.7,491,1773011468.7175612,2026-03-09T00:11:08.717566,0.332014262676239,0.4501337707042694,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: In Greek handwriting, it was common to join the left leg and horizontal stroke into a single loop, as demonstrated by the uncial version shown.",0.7,480,1773011520.1971028,2026-03-09T00:12:00.197107,0.31884562969207764,0.4473741948604584,Llama-3.3-70B-Instruct,70000000000,wiki
"fiction: When a mirror is placed by a fish bowl with a beta fish swimming inside, the beta fish sees what appears to be another fish. This occurs because of (Answer: C)",0.7,473,1773011572.2034578,2026-03-09T00:12:52.203464,0.3128103017807007,0.44689351320266724,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: Civil War and Reconstruction  By 1860, the population had increased to 964,201 people, of which nearly half, 435,080, were enslaved African Americans, and 2,690 were free people of color.",0.7,462,1773011624.04318,2026-03-09T00:13:44.043190,0.29809367656707764,0.4415598213672638,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_46(x): return x * 2",0.7,492,1773011675.3004508,2026-03-09T00:14:35.300461,0.33869338035583496,0.45634788274765015,Llama-3.3-70B-Instruct,70000000000,code
"news: During a search warrant on the two vehicles two printers, blank checks, cash, and a computer with check-making software were located and seized.",0.7,481,1773011726.6228812,2026-03-09T00:15:26.622892,0.3026914894580841,0.42482125759124756,Llama-3.3-70B-Instruct,70000000000,news
"wiki: Instead of people being able to control the aspects of their life, major decisions are taken by a small elite.",0.7,487,1773011777.8832614,2026-03-09T00:16:17.883272,0.3157811164855957,0.4338619112968445,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_28(x): return x * 2",0.7,492,1773011829.1392264,2026-03-09T00:17:09.139237,0.33294010162353516,0.44938838481903076,Llama-3.3-70B-Instruct,70000000000,code
fiction: Which term best describes the life cycle of an insect that reaches the adult stage without being a pupa? (Answer: A),0.7,483,1773011880.7669702,2026-03-09T00:18:00.766980,0.3251739740371704,0.45017683506011963,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: The Gulf Coast, around Mobile Bay, averages between 70 and 80 days per year with thunder reported.",0.7,487,1773011932.1356928,2026-03-09T00:18:52.135702,0.3316003084182739,0.4536646008491516,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Anarchists also reinforced their propaganda within the arts, some of whom practiced naturism and nudism.",0.7,488,1773011983.3641293,2026-03-09T00:19:43.364134,0.32679784297943115,0.4474164843559265,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: During the antebellum period, Alabama was a major producer of cotton, and widely used African American slave labor.",0.7,485,1773012034.7842357,2026-03-09T00:20:34.784244,0.32399091124534607,0.44658344984054565,Llama-3.3-70B-Instruct,70000000000,wiki
"news: If I can't describe what I want with words, I have to show them.""",0.7,492,1773012086.0094268,2026-03-09T00:21:26.009433,0.31891772150993347,0.4332602322101593,Llama-3.3-70B-Instruct,70000000000,news
"wiki: A. John Simmons and Leslie Green, who leaned toward philosophical anarchism, believed that the state could be legitimate if it is governed by consensus, although they saw this as highly unlikely.",0.7,472,1773012137.6619046,2026-03-09T00:22:17.661910,0.3122726082801819,0.4471096098423004,Llama-3.3-70B-Instruct,70000000000,wiki
news: New York City Ballet principal dancer Rebecca Krohn will take her final bow with the company this Saturday night.,0.7,488,1773012188.948382,2026-03-09T00:23:08.948386,0.3316938579082489,0.4523812234401703,Llama-3.3-70B-Instruct,70000000000,news
"fiction: Hatchling sea turtles are typically dark in color. Occasionally, a sea turtle hatches that is almost white in color. When crawling from the nest on the beach to the ocean, this light-colored sea turtle could be at risk for sunburn. The light color of the turtles would most likely (Answer: C)",0.7,446,1773012241.0072412,2026-03-09T00:24:01.007250,0.2806538939476013,0.43935224413871765,Llama-3.3-70B-Instruct,70000000000,fiction
fiction: Which of these human activities does not contribute to the extinction of species? (Answer: C),0.7,490,1773012259.7084436,2026-03-09T00:24:19.708448,0.3405437767505646,0.46108487248420715,Llama-3.3-70B-Instruct,70000000000,fiction
fiction: How long does it take for Earth to rotate on its axis seven times? (Answer: B),0.7,489,1773012310.963942,2026-03-09T00:25:10.963951,0.34416142106056213,0.46661537885665894,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: The first community of adherents of the Baháʼí Faith in Alabama was founded in 1896 by Paul K. Dealy, who moved from Chicago to Fairhope.",0.7,472,1773012362.3883128,2026-03-09T00:26:02.388323,0.3077259957790375,0.4422864317893982,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: No known medication relieves autism's core symptoms of social and communication impairments.,0.7,493,1773012413.6063771,2026-03-09T00:26:53.606386,0.3437647819519043,0.4614397883415222,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_31(x): return x * 2",0.7,492,1773012464.91841,2026-03-09T00:27:44.918414,0.34259751439094543,0.4615059792995453,Llama-3.3-70B-Instruct,70000000000,code
"code: Explain what this code does:
def function_35(x): return x * 2",0.7,492,1773012516.2501502,2026-03-09T00:28:36.250155,0.34451088309288025,0.46368780732154846,Llama-3.3-70B-Instruct,70000000000,code
"news: 34 total views, 34 views today Share Us",0.7,498,1773012567.3835888,2026-03-09T00:29:27.383599,0.35397812724113464,0.47024354338645935,Llama-3.3-70B-Instruct,70000000000,news
news: That's something I'll never forget.,0.7,501,1773012618.5655487,2026-03-09T00:30:18.565559,0.34770986437797546,0.458209365606308,Llama-3.3-70B-Instruct,70000000000,news
news: A number of dancers including New York City Ballet principal Russell Janzen will be acting as moving models.,0.7,489,1773012663.21431,2026-03-09T00:31:03.214314,0.32318684458732605,0.4421220123767853,Llama-3.3-70B-Instruct,70000000000,news
"code: Explain what this code does:
def function_29(x): return x * 2",0.7,492,1773012714.549349,2026-03-09T00:31:54.549358,0.3499338626861572,0.4704184830188751,Llama-3.3-70B-Instruct,70000000000,code
wiki: Education  Primary and secondary education  Public primary and secondary education in Alabama is under the purview of the Alabama State Board of Education as well as local oversight by 67 county school boards and 60 city boards of education.,0.7,464,1773012767.07217,2026-03-09T00:32:47.072176,0.30985286831855774,0.4544897973537445,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: About half of people in their 20s with autism are not employed.,0.7,494,1773012819.2141607,2026-03-09T00:33:39.214170,0.33637264370918274,0.45207637548446655,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: Legion Field is home of the UAB Blazers football program and the Birmingham Bowl.,0.7,493,1773012870.971859,2026-03-09T00:34:30.971865,0.3414583206176758,0.4590655267238617,Llama-3.3-70B-Instruct,70000000000,wiki
news: 3.,0.7,506,1773012922.6152894,2026-03-09T00:35:22.615298,0.3406846523284912,0.44669535756111145,Llama-3.3-70B-Instruct,70000000000,news
fiction: The composition of soil influences the soil's ability to retain and transmit water and air. What soil type would be best for planting a productive garden? (Answer: B),0.7,475,1773012936.6349237,2026-03-09T00:35:36.634928,0.31394222378730774,0.4455414116382599,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: History  The earliest certain ancestor of ""A"" is aleph (also written 'aleph), the first letter of the Phoenician alphabet, which consisted entirely of consonants (for that reason, it is also called an abjad to distinguish it from a true alphabet).",0.7,453,1773012989.462366,2026-03-09T00:36:29.462371,0.28049394488334656,0.42916175723075867,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Immigration from outside the U.S. resulted in a net increase of 31,180 people, and migration within the country produced a net gain of 73,811 people.",0.7,474,1773013041.7038815,2026-03-09T00:37:21.703886,0.316207617521286,0.4502875804901123,Llama-3.3-70B-Instruct,70000000000,wiki
news: Balanchine included Shiryaev's original choreography in his Nutcracker.,0.7,492,1773013093.6773028,2026-03-09T00:38:13.677309,0.3296017050743103,0.44618427753448486,Llama-3.3-70B-Instruct,70000000000,news
"wiki: It has been established that vaccination is not a risk factor for autism and is not behind any increase in autism prevalence rates, if any change in the rate of autism exists at all.",0.7,473,1773013146.2654865,2026-03-09T00:39:06.265495,0.3043201267719269,0.435517281293869,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: A smooth metallic sphere would have .,0.7,502,1773013198.5850008,2026-03-09T00:39:58.585007,0.3450172245502472,0.45339369773864746,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_89(x): return x * 2",0.7,492,1773013249.8006346,2026-03-09T00:40:49.800644,0.34747594594955444,0.4672500193119049,Llama-3.3-70B-Instruct,70000000000,code
fiction: An ice cube placed in sunlight melts quickly. Which BEST explains this event? (Answer: B),0.7,489,1773013301.9824204,2026-03-09T00:41:41.982425,0.33711132407188416,0.4586249887943268,Llama-3.3-70B-Instruct,70000000000,fiction
news: BDA alumni in American companies include San Francisco Ballet soloists Wei Wang and Wanting Zhao and ABT corps members Zhiyao Zhang and Xuelan Lu.,0.7,475,1773013353.7176483,2026-03-09T00:42:33.717653,0.3061048984527588,0.4363689422607422,Llama-3.3-70B-Instruct,70000000000,news
wiki: Alabama's slaves were freed by the 13th Amendment in 1865.,0.7,493,1773013404.83719,2026-03-09T00:43:24.837194,0.3354150354862213,0.45217499136924744,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Indigenous animal species in the state include 62 mammal species, 93 reptile species, 73 amphibian species, roughly 307 native freshwater fish species, and 420 bird species that spend at least part of their year within the state.",0.7,459,1773013456.5184546,2026-03-09T00:44:16.518460,0.29644137620925903,0.4431582987308502,Llama-3.3-70B-Instruct,70000000000,wiki
fiction: Which of these do scientists offer as the most recent explanation as to why many plants and animals died out at the end of the Mesozoic era? (Answer: D),0.7,474,1773013508.1335473,2026-03-09T00:45:08.133556,0.31638166308403015,0.4499157667160034,Llama-3.3-70B-Instruct,70000000000,fiction
"fiction: Some animals are very rare. For example, there are very few Siberian tigers. If the only Siberian tigers left are female, what will most likely happen? (Answer: D)",0.7,469,1773013559.6683376,2026-03-09T00:45:59.668344,0.2940670847892761,0.42717722058296204,Llama-3.3-70B-Instruct,70000000000,fiction
wiki: Anarchist tactics have shifted during the course of the last century.,0.7,495,1773013611.2868998,2026-03-09T00:46:51.286909,0.33800098299980164,0.45191022753715515,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: In May 2007, German steelmaker ThyssenKrupp selected Calvert in Mobile County for a 4.65billion combined stainless and carbon steel processing facility.",0.7,472,1773013662.9582095,2026-03-09T00:47:42.958216,0.3043152689933777,0.4371236562728882,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: Some studies also find decreased earning among parents who care for autistic children.,0.7,495,1773013714.2217193,2026-03-09T00:48:34.221728,0.32363027334213257,0.4366908669471741,Llama-3.3-70B-Instruct,70000000000,wiki
fiction: A flowing stream contains water at 18°C. Cans of soft drinks at 28°C are lowered into the stream. Which of the following will most likely occur? (Answer: B),0.7,470,1773013766.176334,2026-03-09T00:49:26.176340,0.314547598361969,0.45230117440223694,Llama-3.3-70B-Instruct,70000000000,fiction
wiki: Collectivist anarchism is a revolutionary socialist form of anarchism commonly associated with Mikhail Bakunin.,0.7,489,1773013817.9551196,2026-03-09T00:50:17.955137,0.3305867910385132,0.4496193528175354,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: The monument was removed in August 2003.,0.7,499,1773013868.9397774,2026-03-09T00:51:08.939782,0.35277748107910156,0.46652093529701233,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: There is tentative evidence that music therapy may improve social interactions, verbal communication, and non-verbal communication skills.",0.7,487,1773013920.182025,2026-03-09T00:52:00.182029,0.3278248906135559,0.44874343276023865,Llama-3.3-70B-Instruct,70000000000,wiki
wiki: Their decrease in prevalence was the result of further judicial power and targeting and cataloging by state institutions.,0.7,489,1773013971.7424715,2026-03-09T00:52:51.742497,0.3130995035171509,0.4321197271347046,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: With the anarchists being crushed in Russia, two new antithetical currents emerged, namely platformism and synthesis anarchism.",0.7,485,1773014023.0356348,2026-03-09T00:53:43.035641,0.31866106390953064,0.4396350681781769,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: Local elections Many local offices (county commissioners, boards of education, tax assessors, tax collectors, etc.)",0.7,487,1773014074.3544872,2026-03-09T00:54:34.354498,0.3148844242095947,0.4327772855758667,Llama-3.3-70B-Instruct,70000000000,wiki
"wiki: In English grammar, ""a"", and its variant ""an"", is an indefinite article, used to introduce noun phrases.",0.7,485,1773014125.6632688,2026-03-09T00:55:25.663278,0.3332200050354004,0.4577283263206482,Llama-3.3-70B-Instruct,70000000000,wiki
"fiction: After observing several dogs running, students ask the following question: Do dogs with long hair run faster than dogs with short hair? How can the students best answer their question? (Answer: B)",0.7,470,1773014177.1127262,2026-03-09T00:56:17.112735,0.3004494905471802,0.43402889370918274,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: In China, small groups of students imported the humanistic pro-science version of anarcho-communism.",0.7,486,1773014228.4311266,2026-03-09T00:57:08.431137,0.31887155771255493,0.4403056204319,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_5(x): return x * 2",0.7,492,1773014279.6917188,2026-03-09T00:57:59.691728,0.34810569882392883,0.46787169575691223,Llama-3.3-70B-Instruct,70000000000,code
"wiki: Peirce, Neal R. The Deep South States of America: People, Politics, and Power in the Seven Deep South States (1974).",0.7,479,1773014331.0803015,2026-03-09T00:58:51.080306,0.3325008749961853,0.465209424495697,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_59(x): return x * 2",0.7,492,1773014382.3560405,2026-03-09T00:59:42.356050,0.3471921682357788,0.4670397937297821,Llama-3.3-70B-Instruct,70000000000,code
news: What are you most looking forward to in your new role?,0.7,497,1773014433.6198761,2026-03-09T01:00:33.619887,0.34345152974128723,0.45769286155700684,Llama-3.3-70B-Instruct,70000000000,news
fiction: Which land form is the result of the constructive force of a glacier? (Answer: B),0.7,490,1773014484.8685737,2026-03-09T01:01:24.868584,0.33332282304763794,0.4518339931964874,Llama-3.3-70B-Instruct,70000000000,fiction
"wiki: The three GOP lieutenant governors are Steve Windom (1999–2003), Kay Ivey (2011–2017), and Will Ainsworth (2019–present).",0.7,472,1773014536.2975316,2026-03-09T01:02:16.297542,0.30296847224235535,0.4347441792488098,Llama-3.3-70B-Instruct,70000000000,wiki
"code: Explain what this code does:
def function_43(x): return x * 2",0.7,492,1773014587.8346963,2026-03-09T01:03:07.834706,0.34358957409858704,0.4625064730644226,Llama-3.3-70B-Instruct,70000000000,code
